x1,y1,z1,x2,y2,z2,x3,y3,z3,
1.40891,4.77644,0.0997147,-2.05903,22.1802,6.93932,-97.8317,47.7952,-16.9108,
1.41157,4.78128,0.0996503,-2.26371,22.1746,6.93379,-97.8936,47.771,-16.8988,
1.41423,4.78613,0.0995941,-2.46795,22.167,6.92742,-97.9555,47.7468,-16.8868,
1.41689,4.79101,0.099546,-2.67171,22.1573,6.92022,-98.0173,47.7225,-16.8748,
1.41954,4.79591,0.0995061,-2.87498,22.1454,6.91221,-98.079,47.6982,-16.8628,
1.42218,4.80083,0.0994742,-3.07774,22.1315,6.90337,-98.1407,47.6739,-16.8508,
1.42482,4.80577,0.0994503,-3.27996,22.1155,6.89372,-98.2023,47.6496,-16.8388,
1.42745,4.81073,0.0994345,-3.48162,22.0975,6.88326,-98.2638,47.6253,-16.8267,
1.43008,4.81571,0.0994265,-3.6827,22.0774,6.872,-98.3253,47.6009,-16.8147,
1.4327,4.82071,0.0994265,-3.88318,22.0552,6.85994,-98.3867,47.5765,-16.8026,
1.43531,4.82574,0.0994343,-4.08303,22.0311,6.84708,-98.4481,47.552,-16.7905,
1.43792,4.83078,0.0994499,-4.28224,22.0049,6.83343,-98.5094,47.5276,-16.7784,
1.44051,4.83585,0.0994733,-4.48078,21.9767,6.819,-98.5706,47.5031,-16.7663,
1.4431,4.84093,0.0995043,-4.67863,21.9465,6.80378,-98.6318,47.4785,-16.7542,
1.44569,4.84603,0.099543,-4.87578,21.9144,6.78779,-98.6929,47.454,-16.7421,
1.44826,4.85116,0.0995893,-5.0722,21.8803,6.77103,-98.7539,47.4294,-16.73,
1.45083,4.8563,0.0996432,-5.26787,21.8442,6.7535,-98.8149,47.4048,-16.7178,
1.45339,4.86146,0.0997045,-5.46278,21.8062,6.73521,-98.8758,47.3802,-16.7057,
1.45594,4.86665,0.0997733,-5.6569,21.7662,6.71616,-98.9366,47.3555,-16.6935,
1.45848,4.87185,0.0998495,-5.85021,21.7244,6.69637,-98.9974,47.3308,-16.6813,
1.46101,4.87707,0.0999331,-6.0427,21.6806,6.67583,-99.0581,47.3061,-16.6691,
1.46353,4.88231,0.100024,-6.23434,21.6349,6.65454,-99.1188,47.2814,-16.6569,
1.46605,4.88757,0.100122,-6.42512,21.5874,6.63253,-99.1794,47.2566,-16.6447,
1.46855,4.89285,0.100227,-6.61502,21.538,6.60978,-99.2399,47.2319,-16.6325,
1.47104,4.89815,0.10034,-6.80402,21.4867,6.58631,-99.3004,47.207,-16.6203,
1.47353,4.90347,0.100459,-6.99211,21.4336,6.56211,-99.3608,47.1822,-16.608,
1.476,4.9088,0.100586,-7.17926,21.3787,6.53721,-99.4211,47.1573,-16.5958,
1.47847,4.91415,0.10072,-7.36545,21.322,6.51159,-99.4814,47.1324,-16.5835,
1.48092,4.91953,0.10086,-7.55068,21.2634,6.48527,-99.5416,47.1075,-16.5713,
1.48337,4.92492,0.101007,-7.73492,21.2031,6.45825,-99.6017,47.0826,-16.559,
1.4858,4.93032,0.101162,-7.91816,21.141,6.43054,-99.6618,47.0576,-16.5467,
1.48822,4.93575,0.101323,-8.10038,21.0772,6.40214,-99.7219,47.0326,-16.5344,
1.49063,4.94119,0.10149,-8.28156,21.0116,6.37306,-99.7818,47.0076,-16.5221,
1.49303,4.94665,0.101665,-8.46169,20.9442,6.34331,-99.8417,46.9825,-16.5098,
1.49542,4.95213,0.101845,-8.64075,20.8752,6.31288,-99.9015,46.9574,-16.4974,
1.4978,4.95763,0.102033,-8.81873,20.8044,6.28179,-99.9613,46.9323,-16.4851,
1.50017,4.96314,0.102227,-8.99561,20.7319,6.25003,-100.021,46.9072,-16.4727,
1.50252,4.96867,0.102427,-9.17137,20.6578,6.21763,-100.081,46.882,-16.4604,
1.50486,4.97422,0.102634,-9.346,20.582,6.18457,-100.14,46.8569,-16.448,
1.50719,4.97978,0.102847,-9.51948,20.5046,6.15087,-100.2,46.8316,-16.4356,
1.50951,4.98536,0.103067,-9.6918,20.4255,6.11654,-100.259,46.8064,-16.4232,
1.51182,4.99096,0.103292,-9.86295,20.3448,6.08157,-100.319,46.7811,-16.4108,
1.51411,4.99657,0.103524,-10.0329,20.2625,6.04598,-100.378,46.7559,-16.3984,
1.51639,5.0022,0.103762,-10.2017,20.1786,6.00976,-100.437,46.7306,-16.386,
1.51866,5.00784,0.104006,-10.3692,20.0931,5.97293,-100.496,46.7052,-16.3735,
1.52091,5.01351,0.104256,-10.5355,20.0061,5.93549,-100.556,46.6799,-16.3611,
1.52315,5.01918,0.104512,-10.7006,19.9175,5.89745,-100.615,46.6545,-16.3486,
1.52538,5.02487,0.104773,-10.8644,19.8274,5.85881,-100.674,46.629,-16.3362,
1.52759,5.03058,0.105041,-11.0269,19.7357,5.81958,-100.733,46.6036,-16.3237,
1.5298,5.03631,0.105314,-11.1881,19.6426,5.77976,-100.791,46.5781,-16.3112,
1.53198,5.04204,0.105593,-11.3481,19.5479,5.73937,-100.85,46.5527,-16.2987,
1.53416,5.0478,0.105878,-11.5067,19.4518,5.69839,-100.909,46.5271,-16.2862,
1.53632,5.05357,0.106168,-11.664,19.3542,5.65685,-100.968,46.5016,-16.2737,
1.53846,5.05935,0.106464,-11.82,19.2551,5.61475,-101.026,46.476,-16.2611,
1.5406,5.06515,0.106765,-11.9746,19.1547,5.57209,-101.085,46.4504,-16.2486,
1.54271,5.07096,0.107072,-12.1278,19.0528,5.52887,-101.143,46.4248,-16.2361,
1.54482,5.07679,0.107384,-12.2797,18.9494,5.48512,-101.202,46.3992,-16.2235,
1.5469,5.08263,0.107701,-12.4302,18.8447,5.44082,-101.26,46.3735,-16.2109,
1.54898,5.08848,0.108024,-12.5793,18.7387,5.39599,-101.319,46.3478,-16.1984,
1.55104,5.09435,0.108351,-12.727,18.6312,5.35063,-101.377,46.3221,-16.1858,
1.55308,5.10023,0.108684,-12.8732,18.5225,5.30475,-101.435,46.2964,-16.1732,
1.55511,5.10613,0.109022,-13.0181,18.4123,5.25835,-101.493,46.2706,-16.1606,
1.55713,5.11204,0.109365,-13.1615,18.3009,5.21144,-101.551,46.2448,-16.1479,
1.55913,5.11796,0.109713,-13.3034,18.1882,5.16403,-101.609,46.219,-16.1353,
1.56111,5.1239,0.110066,-13.4439,18.0741,5.11612,-101.667,46.1932,-16.1227,
1.56308,5.12984,0.110423,-13.5829,17.9588,5.06771,-101.725,46.1673,-16.11,
1.56503,5.13581,0.110785,-13.7204,17.8423,5.01882,-101.783,46.1414,-16.0974,
1.56697,5.14178,0.111153,-13.8564,17.7245,4.96945,-101.841,46.1155,-16.0847,
1.56889,5.14777,0.111524,-13.9909,17.6055,4.91961,-101.898,46.0896,-16.072,
1.5708,5.15377,0.1119,-14.1239,17.4852,4.86929,-101.956,46.0636,-16.0593,
1.57269,5.15978,0.112281,-14.2554,17.3638,4.81851,-102.014,46.0376,-16.0466,
1.57457,5.1658,0.112667,-14.3854,17.2411,4.76728,-102.071,46.0116,-16.0339,
1.57642,5.17184,0.113056,-14.5138,17.1173,4.71559,-102.129,45.9856,-16.0212,
1.57827,5.17788,0.11345,-14.6406,16.9924,4.66346,-102.186,45.9595,-16.0085,
1.58009,5.18394,0.113849,-14.7659,16.8663,4.61089,-102.243,45.9334,-15.9958,
1.5819,5.19001,0.114251,-14.8896,16.7391,4.55789,-102.301,45.9073,-15.983,
1.5837,5.19609,0.114658,-15.0117,16.6108,4.50446,-102.358,45.8812,-15.9703,
1.58547,5.20219,0.115069,-15.1322,16.4813,4.45061,-102.415,45.855,-15.9575,
1.58723,5.20829,0.115484,-15.2512,16.3508,4.39634,-102.472,45.8288,-15.9447,
1.58898,5.2144,0.115903,-15.3685,16.2193,4.34166,-102.529,45.8026,-15.9319,
1.5907,5.22053,0.116326,-15.4842,16.0867,4.28658,-102.586,45.7764,-15.9192,
1.59241,5.22667,0.116752,-15.5983,15.953,4.2311,-102.643,45.7501,-15.9064,
1.5941,5.23281,0.117183,-15.7107,15.8183,4.17524,-102.7,45.7239,-15.8935,
1.59578,5.23897,0.117617,-15.8215,15.6827,4.11898,-102.757,45.6976,-15.8807,
1.59744,5.24514,0.118055,-15.9307,15.546,4.06235,-102.813,45.6712,-15.8679,
1.59908,5.25131,0.118497,-16.0382,15.4084,4.00534,-102.87,45.6449,-15.855,
1.60071,5.2575,0.118942,-16.144,15.2698,3.94797,-102.927,45.6185,-15.8422,
1.60231,5.2637,0.119391,-16.2482,15.1302,3.89023,-102.983,45.5921,-15.8293,
1.6039,5.2699,0.119843,-16.3506,14.9898,3.83214,-103.04,45.5657,-15.8165,
1.60547,5.27612,0.120299,-16.4514,14.8484,3.7737,-103.096,45.5393,-15.8036,
1.60703,5.28234,0.120758,-16.5505,14.7061,3.71492,-103.152,45.5128,-15.7907,
1.60857,5.28858,0.12122,-16.6479,14.5629,3.6558,-103.209,45.4863,-15.7778,
1.61008,5.29482,0.121686,-16.7436,14.4189,3.59634,-103.265,45.4598,-15.7649,
1.61159,5.30107,0.122154,-16.8376,14.274,3.53657,-103.321,45.4333,-15.752,
1.61307,5.30733,0.122626,-16.9299,14.1283,3.47647,-103.377,45.4067,-15.7391,
1.61453,5.3136,0.123101,-17.0204,13.9818,3.41606,-103.433,45.3801,-15.7261,
1.61598,5.31987,0.123578,-17.1092,13.8344,3.35534,-103.489,45.3535,-15.7132,
1.61741,5.32616,0.124059,-17.1962,13.6863,3.29432,-103.545,45.3269,-15.7002,
1.61882,5.33245,0.124543,-17.2815,13.5373,3.23301,-103.601,45.3002,-15.6873,
1.62022,5.33875,0.125029,-17.365,13.3876,3.17141,-103.657,45.2735,-15.6743,
1.62159,5.34506,0.125518,-17.4468,13.2372,3.10953,-103.712,45.2468,-15.6613,
1.62295,5.35138,0.12601,-17.5268,13.0861,3.04736,-103.768,45.2201,-15.6483,
1.62429,5.3577,0.126504,-17.6051,12.9342,2.98493,-103.824,45.1934,-15.6353,
1.62561,5.36403,0.127001,-17.6816,12.7816,2.92224,-103.879,45.1666,-15.6223,
1.62691,5.37037,0.1275,-17.7562,12.6283,2.85928,-103.935,45.1398,-15.6093,
1.62819,5.37671,0.128002,-17.8291,12.4744,2.79607,-103.99,45.113,-15.5963,
1.62946,5.38306,0.128506,-17.9002,12.3198,2.73262,-104.045,45.0862,-15.5832,
1.6307,5.38942,0.129013,-17.9695,12.1646,2.66892,-104.101,45.0593,-15.5702,
1.63193,5.39579,0.129522,-18.037,12.0087,2.60499,-104.156,45.0324,-15.5571,
1.63314,5.40216,0.130032,-18.1027,11.8523,2.54084,-104.211,45.0055,-15.5441,
1.63433,5.40853,0.130546,-18.1666,11.6952,2.47646,-104.266,44.9786,-15.531,
1.6355,5.41492,0.131061,-18.2286,11.5376,2.41186,-104.321,44.9516,-15.5179,
1.63665,5.42131,0.131578,-18.2888,11.3794,2.34706,-104.376,44.9247,-15.5048,
1.63779,5.4277,0.132097,-18.3472,11.2206,2.28205,-104.431,44.8977,-15.4917,
1.6389,5.4341,0.132618,-18.4038,11.0614,2.21684,-104.486,44.8706,-15.4786,
1.64,5.44051,0.133141,-18.4585,10.9016,2.15145,-104.541,44.8436,-15.4655,
1.64107,5.44692,0.133665,-18.5114,10.7413,2.08586,-104.596,44.8165,-15.4524,
1.64213,5.45333,0.134192,-18.5624,10.5805,2.0201,-104.651,44.7894,-15.4393,
1.64317,5.45975,0.134719,-18.6116,10.4193,1.95416,-104.705,44.7623,-15.4261,
1.64419,5.46618,0.135249,-18.659,10.2576,1.88806,-104.76,44.7352,-15.413,
1.64519,5.47261,0.13578,-18.7044,10.0954,1.8218,-104.814,44.708,-15.3998,
1.64617,5.47904,0.136312,-18.748,9.93286,1.75538,-104.869,44.6809,-15.3866,
1.64713,5.48548,0.136846,-18.7898,9.76989,1.68882,-104.923,44.6537,-15.3735,
1.64807,5.49192,0.137382,-18.8296,9.60653,1.62211,-104.977,44.6264,-15.3603,
1.64899,5.49837,0.137918,-18.8676,9.44279,1.55526,-105.032,44.5992,-15.3471,
1.6499,5.50482,0.138456,-18.9038,9.27869,1.48829,-105.086,44.5719,-15.3339,
1.65078,5.51128,0.138995,-18.938,9.11425,1.42119,-105.14,44.5447,-15.3206,
1.65165,5.51773,0.139534,-18.9704,8.94948,1.35398,-105.194,44.5173,-15.3074,
1.65249,5.52419,0.140075,-19.0008,8.78439,1.28665,-105.248,44.49,-15.2942,
1.65332,5.53066,0.140617,-19.0294,8.61901,1.21922,-105.302,44.4627,-15.281,
1.65412,5.53713,0.14116,-19.0561,8.45334,1.15169,-105.356,44.4353,-15.2677,
1.65491,5.5436,0.141704,-19.0809,8.28741,1.08406,-105.41,44.4079,-15.2544,
1.65568,5.55007,0.142248,-19.1038,8.12122,1.01635,-105.464,44.3805,-15.2412,
1.65642,5.55655,0.142793,-19.1248,7.9548,0.948562,-105.518,44.353,-15.2279,
1.65715,5.56302,0.143339,-19.1439,7.78816,0.880698,-105.571,44.3256,-15.2146,
1.65786,5.5695,0.143886,-19.1611,7.62132,0.812766,-105.625,44.2981,-15.2013,
1.65855,5.57599,0.144433,-19.1764,7.45429,0.744772,-105.678,44.2706,-15.188,
1.65922,5.58247,0.14498,-19.1898,7.28709,0.676723,-105.732,44.243,-15.1747,
1.65987,5.58896,0.145528,-19.2012,7.11973,0.608625,-105.785,44.2155,-15.1614,
1.66049,5.59544,0.146076,-19.2108,6.95223,0.540485,-105.839,44.1879,-15.1481,
1.6611,5.60193,0.146624,-19.2184,6.78461,0.472308,-105.892,44.1603,-15.1347,
1.66169,5.60842,0.147173,-19.2242,6.61688,0.404101,-105.945,44.1327,-15.1214,
1.66226,5.61492,0.147722,-19.228,6.44905,0.33587,-105.998,44.1051,-15.108,
1.66281,5.62141,0.148271,-19.2298,6.28115,0.267622,-106.052,44.0774,-15.0947,
1.66334,5.6279,0.148819,-19.2298,6.11319,0.199362,-106.105,44.0497,-15.0813,
1.66386,5.6344,0.149368,-19.2278,5.94518,0.131098,-106.158,44.022,-15.0679,
1.66435,5.64089,0.149917,-19.224,5.77715,0.0628348,-106.211,43.9943,-15.0545,
1.66482,5.64739,0.150466,-19.2182,5.60911,-0.0054203,-106.264,43.9666,-15.0411,
1.66527,5.65388,0.151014,-19.2104,5.44106,-0.0736612,-106.316,43.9388,-15.0277,
1.6657,5.66038,0.151562,-19.2008,5.27304,-0.141881,-106.369,43.911,-15.0143,
1.66611,5.66687,0.15211,-19.1892,5.10505,-0.210075,-106.422,43.8832,-15.0009,
1.6665,5.67337,0.152657,-19.1757,4.93712,-0.278235,-106.475,43.8554,-14.9875,
1.66687,5.67986,0.153204,-19.1602,4.76925,-0.346355,-106.527,43.8275,-14.974,
1.66723,5.68635,0.15375,-19.1428,4.60147,-0.41443,-106.58,43.7997,-14.9606,
1.66756,5.69285,0.154296,-19.1235,4.43379,-0.482451,-106.632,43.7718,-14.9472,
1.66787,5.69934,0.154841,-19.1023,4.26623,-0.550414,-106.685,43.7439,-14.9337,
1.66816,5.70583,0.155385,-19.0791,4.0988,-0.618312,-106.737,43.7159,-14.9202,
1.66843,5.71232,0.155929,-19.054,3.93152,-0.686137,-106.789,43.688,-14.9067,
1.66869,5.71881,0.156471,-19.027,3.76441,-0.753885,-106.841,43.66,-14.8933,
1.66892,5.72529,0.157013,-18.9981,3.59748,-0.821547,-106.894,43.632,-14.8798,
1.66913,5.73178,0.157554,-18.9672,3.43074,-0.889119,-106.946,43.604,-14.8663,
1.66932,5.73826,0.158093,-18.9344,3.26423,-0.956592,-106.998,43.576,-14.8527,
1.6695,5.74474,0.158632,-18.8996,3.09794,-1.02396,-107.05,43.5479,-14.8392,
1.66965,5.75122,0.159169,-18.863,2.9319,-1.09122,-107.102,43.5198,-14.8257,
1.66978,5.75769,0.159705,-18.8244,2.76613,-1.15836,-107.154,43.4917,-14.8122,
1.66989,5.76417,0.16024,-18.7838,2.60064,-1.22538,-107.206,43.4636,-14.7986,
1.66999,5.77064,0.160773,-18.7414,2.43545,-1.29227,-107.257,43.4355,-14.7851,
1.67006,5.7771,0.161305,-18.697,2.27057,-1.35902,-107.309,43.4073,-14.7715,
1.67011,5.78357,0.161836,-18.6507,2.10603,-1.42563,-107.361,43.3791,-14.7579,
1.67015,5.79003,0.162364,-18.6025,1.94183,-1.49208,-107.412,43.3509,-14.7444,
1.67016,5.79649,0.162892,-18.5524,1.77799,-1.55838,-107.464,43.3227,-14.7308,
1.67016,5.80294,0.163417,-18.5004,1.61454,-1.62452,-107.515,43.2945,-14.7172,
1.67013,5.80939,0.163941,-18.4464,1.45149,-1.69049,-107.567,43.2662,-14.7036,
1.67009,5.81584,0.164463,-18.3905,1.28885,-1.75628,-107.618,43.2379,-14.69,
1.67002,5.82228,0.164983,-18.3327,1.12664,-1.82189,-107.669,43.2096,-14.6764,
1.66994,5.82872,0.1655,-18.273,0.964885,-1.88731,-107.721,43.1813,-14.6627,
1.66983,5.83515,0.166016,-18.2114,0.803592,-1.95253,-107.772,43.1529,-14.6491,
1.66971,5.84158,0.16653,-18.1479,0.642783,-2.01755,-107.823,43.1246,-14.6355,
1.66956,5.848,0.167042,-18.0825,0.482473,-2.08236,-107.874,43.0962,-14.6218,
1.6694,5.85442,0.167551,-18.0152,0.322679,-2.14696,-107.925,43.0678,-14.6082,
1.66922,5.86084,0.168058,-17.9459,0.16342,-2.21133,-107.976,43.0394,-14.5945,
1.66902,5.86724,0.168563,-17.8748,0.00471079,-2.27547,-108.027,43.0109,-14.5808,
1.66879,5.87365,0.169065,-17.8018,-0.15343,-2.33937,-108.078,42.9825,-14.5671,
1.66855,5.88005,0.169565,-17.7269,-0.310986,-2.40303,-108.128,42.954,-14.5535,
1.66829,5.88644,0.170062,-17.6502,-0.46794,-2.46645,-108.179,42.9255,-14.5398,
1.66801,5.89282,0.170557,-17.5715,-0.624275,-2.5296,-108.23,42.897,-14.5261,
1.66771,5.8992,0.171048,-17.491,-0.779973,-2.59249,-108.28,42.8684,-14.5123,
1.66739,5.90557,0.171537,-17.4086,-0.935017,-2.65511,-108.331,42.8399,-14.4986,
1.66706,5.91194,0.172024,-17.3243,-1.08939,-2.71745,-108.381,42.8113,-14.4849,
1.6667,5.9183,0.172507,-17.2381,-1.24307,-2.77951,-108.432,42.7827,-14.4712,
1.66632,5.92465,0.172987,-17.1501,-1.39605,-2.84128,-108.482,42.754,-14.4574,
1.66593,5.931,0.173464,-17.0603,-1.54831,-2.90276,-108.532,42.7254,-14.4437,
1.66551,5.93734,0.173938,-16.9686,-1.69982,-2.96392,-108.583,42.6967,-14.4299,
1.66508,5.94367,0.174409,-16.875,-1.85058,-3.02478,-108.633,42.6681,-14.4161,
1.66463,5.94999,0.174877,-16.7796,-2.00056,-3.08532,-108.683,42.6394,-14.4024,
1.66415,5.95631,0.175341,-16.6823,-2.14975,-3.14553,-108.733,42.6106,-14.3886,
1.66366,5.96262,0.175802,-16.5832,-2.29812,-3.20541,-108.783,42.5819,-14.3748,
1.66315,5.96892,0.17626,-16.4823,-2.44567,-3.26495,-108.833,42.5531,-14.361,
1.66263,5.97521,0.176713,-16.3796,-2.59237,-3.32415,-108.883,42.5244,-14.3472,
1.66208,5.98149,0.177164,-16.275,-2.73821,-3.38299,-108.933,42.4956,-14.3334,
1.66151,5.98777,0.17761,-16.1687,-2.88317,-3.44147,-108.983,42.4667,-14.3196,
1.66093,5.99403,0.178053,-16.0605,-3.02723,-3.49959,-109.032,42.4379,-14.3057,
1.66032,6.00029,0.178492,-15.9505,-3.17037,-3.55733,-109.082,42.4091,-14.2919,
1.6597,6.00654,0.178928,-15.8388,-3.31258,-3.6147,-109.132,42.3802,-14.2781,
1.65906,6.01278,0.179359,-15.7252,-3.45383,-3.67167,-109.181,42.3513,-14.2642,
1.6584,6.01901,0.179786,-15.6099,-3.59412,-3.72825,-109.231,42.3224,-14.2504,
1.65773,6.02523,0.180209,-15.4928,-3.73341,-3.78443,-109.28,42.2934,-14.2365,
1.65703,6.03144,0.180628,-15.3739,-3.8717,-3.8402,-109.329,42.2645,-14.2226,
1.65632,6.03764,0.181043,-15.2533,-4.00897,-3.89556,-109.379,42.2355,-14.2087,
1.65559,6.04382,0.181453,-15.1309,-4.1452,-3.95049,-109.428,42.2065,-14.1949,
1.65484,6.05,0.18186,-15.0067,-4.28036,-4.005,-109.477,42.1775,-14.181,
1.65407,6.05617,0.182261,-14.8809,-4.41445,-4.05906,-109.526,42.1485,-14.1671,
1.65329,6.06233,0.182658,-14.7533,-4.54744,-4.11269,-109.575,42.1194,-14.1531,
1.65248,6.06848,0.183051,-14.624,-4.67932,-4.16586,-109.624,42.0904,-14.1392,
1.65166,6.07461,0.183439,-14.4929,-4.81006,-4.21858,-109.673,42.0613,-14.1253,
1.65082,6.08073,0.183822,-14.3602,-4.93966,-4.27083,-109.722,42.0322,-14.1114,
1.64997,6.08685,0.1842,-14.2258,-5.06809,-4.3226,-109.771,42.0031,-14.0974,
1.64909,6.09295,0.184574,-14.0896,-5.19533,-4.3739,-109.82,41.9739,-14.0835,
1.6482,6.09904,0.184942,-13.9518,-5.32137,-4.42472,-109.869,41.9448,-14.0695,
1.6473,6.10511,0.185306,-13.8124,-5.44618,-4.47504,-109.917,41.9156,-14.0556,
1.64637,6.11118,0.185665,-13.6712,-5.56976,-4.52486,-109.966,41.8864,-14.0416,
1.64543,6.11723,0.186018,-13.5285,-5.69208,-4.57417,-110.014,41.8572,-14.0276,
1.64447,6.12327,0.186366,-13.384,-5.81311,-4.62297,-110.063,41.828,-14.0136,
1.64349,6.1293,0.186709,-13.238,-5.93286,-4.67124,-110.111,41.7987,-13.9996,
1.6425,6.13531,0.187046,-13.0903,-6.05129,-4.71899,-110.16,41.7694,-13.9856,
1.64149,6.14131,0.187378,-12.9411,-6.16839,-4.7662,-110.208,41.7401,-13.9716,
1.64047,6.1473,0.187705,-12.7902,-6.28414,-4.81287,-110.256,41.7108,-13.9576,
1.63942,6.15327,0.188026,-12.6377,-6.39852,-4.85899,-110.305,41.6815,-13.9436,
1.63836,6.15924,0.188341,-12.4837,-6.51151,-4.90455,-110.353,41.6522,-13.9296,
1.63729,6.16518,0.188651,-12.3281,-6.6231,-4.94954,-110.401,41.6228,-13.9155,
1.6362,6.17111,0.188955,-12.1709,-6.73327,-4.99397,-110.449,41.5934,-13.9015,
1.63509,6.17703,0.189253,-12.0122,-6.842,-5.03782,-110.497,41.564,-13.8875,
1.63397,6.18294,0.189545,-11.852,-6.94927,-5.08108,-110.545,41.5346,-13.8734,
1.63283,6.18883,0.189831,-11.6903,-7.05506,-5.12375,-110.593,41.5052,-13.8593,
1.63168,6.1947,0.190111,-11.527,-7.15935,-5.16581,-110.641,41.4757,-13.8453,
1.63051,6.20056,0.190385,-11.3623,-7.26213,-5.20727,-110.688,41.4463,-13.8312,
1.62932,6.2064,0.190652,-11.1961,-7.36338,-5.24812,-110.736,41.4168,-13.8171,
1.62812,6.21223,0.190914,-11.0284,-7.46308,-5.28835,-110.784,41.3873,-13.803,
1.6269,6.21805,0.191169,-10.8593,-7.56121,-5.32794,-110.831,41.3577,-13.7889,
1.62567,6.22384,0.191417,-10.6887,-7.65775,-5.36691,-110.879,41.3282,-13.7748,
1.62443,6.22963,0.191659,-10.5167,-7.75269,-5.40523,-110.926,41.2986,-13.7607,
1.62317,6.23539,0.191895,-10.3433,-7.846,-5.4429,-110.974,41.269,-13.7466,
1.62189,6.24114,0.192124,-10.1685,-7.93767,-5.47991,-111.021,41.2395,-13.7325,
1.62061,6.24688,0.192346,-9.99233,-8.02769,-5.51626,-111.068,41.2098,-13.7183,
1.6193,6.25259,0.192561,-9.8148,-8.11602,-5.55194,-111.115,41.1802,-13.7042,
1.61799,6.25829,0.19277,-9.63591,-8.20267,-5.58694,-111.163,41.1506,-13.69,
1.61666,6.26398,0.192971,-9.45569,-8.28759,-5.62126,-111.21,41.1209,-13.6759,
1.61531,6.26964,0.193166,-9.27416,-8.37079,-5.65488,-111.257,41.0912,-13.6617,
1.61395,6.27529,0.193354,-9.09133,-8.45224,-5.68781,-111.304,41.0615,-13.6475,
1.61258,6.28092,0.193534,-8.90721,-8.53192,-5.72003,-111.351,41.0318,-13.6334,
1.6112,6.28653,0.193707,-8.72182,-8.60982,-5.75154,-111.398,41.002,-13.6192,
1.6098,6.29213,0.193873,-8.53519,-8.68591,-5.78233,-111.445,40.9723,-13.605,
1.60839,6.29771,0.194032,-8.34732,-8.76019,-5.8124,-111.491,40.9425,-13.5908,
1.60696,6.30327,0.194183,-8.15824,-8.83262,-5.84173,-111.538,40.9127,-13.5766,
1.60553,6.30881,0.194327,-7.96796,-8.90321,-5.87032,-111.585,40.8829,-13.5624,
1.60408,6.31433,0.194463,-7.7765,-8.97191,-5.89817,-111.631,40.8531,-13.5482,
1.60262,6.31983,0.194592,-7.58389,-9.03873,-5.92526,-111.678,40.8232,-13.5339,
1.60115,6.32532,0.194713,-7.39013,-9.10364,-5.95159,-111.724,40.7934,-13.5197,
1.59966,6.33078,0.194826,-7.19526,-9.16663,-5.97716,-111.771,40.7635,-13.5055,
1.59817,6.33623,0.194932,-6.99928,-9.22767,-6.00195,-111.817,40.7336,-13.4912,
1.59666,6.34166,0.195029,-6.80222,-9.28676,-6.02596,-111.864,40.7037,-13.477,
1.59514,6.34706,0.195119,-6.6041,-9.34387,-6.04919,-111.91,40.6738,-13.4627,
1.59361,6.35245,0.195201,-6.40493,-9.39899,-6.07162,-111.956,40.6438,-13.4484,
1.59207,6.35782,0.195274,-6.20475,-9.45209,-6.09325,-112.002,40.6138,-13.4342,
1.59052,6.36317,0.19534,-6.00357,-9.50317,-6.11408,-112.048,40.5839,-13.4199,
1.58896,6.3685,0.195397,-5.80141,-9.55221,-6.1341,-112.094,40.5539,-13.4056,
1.58739,6.3738,0.195446,-5.59829,-9.59919,-6.15329,-112.14,40.5238,-13.3913,
1.58581,6.37909,0.195487,-5.39425,-9.64409,-6.17166,-112.186,40.4938,-13.377,
1.58422,6.38435,0.195519,-5.18929,-9.6869,-6.1892,-112.232,40.4638,-13.3627,
1.58262,6.3896,0.195543,-4.98344,-9.7276,-6.20591,-112.278,40.4337,-13.3484,
1.58101,6.39482,0.195559,-4.77673,-9.76618,-6.22177,-112.324,40.4036,-13.3341,
1.57939,6.40003,0.195565,-4.56917,-9.80261,-6.23678,-112.37,40.3735,-13.3198,
1.57776,6.40521,0.195564,-4.3608,-9.8369,-6.25093,-112.415,40.3434,-13.3054,
1.57612,6.41037,0.195553,-4.15164,-9.86901,-6.26422,-112.461,40.3133,-13.2911,
1.57448,6.4155,0.195534,-3.94171,-9.89893,-6.27665,-112.506,40.2831,-13.2767,
1.57283,6.42062,0.195506,-3.73103,-9.92665,-6.2882,-112.552,40.2529,-13.2624,
1.57117,6.42571,0.195469,-3.51963,-9.95216,-6.29888,-112.597,40.2228,-13.248,
1.5695,6.43079,0.195423,-3.30754,-9.97544,-6.30866,-112.643,40.1926,-13.2337,
1.56783,6.43583,0.195369,-3.09479,-9.99647,-6.31756,-112.688,40.1623,-13.2193,
1.56615,6.44086,0.195305,-2.88139,-10.0152,-6.32556,-112.733,40.1321,-13.2049,
1.56446,6.44587,0.195232,-2.66738,-10.0317,-6.33267,-112.778,40.1018,-13.1905,
1.56276,6.45085,0.19515,-2.45278,-10.0459,-6.33886,-112.824,40.0716,-13.1761,
1.56106,6.45581,0.195059,-2.23762,-10.0578,-6.34414,-112.869,40.0413,-13.1617,
1.55936,6.46074,0.194958,-2.02193,-10.0674,-6.34851,-112.914,40.011,-13.1473,
1.55764,6.46566,0.194849,-1.80573,-10.0747,-6.35195,-112.959,39.9807,-13.1329,
1.55593,6.47055,0.19473,-1.58906,-10.0796,-6.35447,-113.004,39.9503,-13.1185,
